            238	 -0.285
            239	 -0.290
            240	 -0.280
            241	 -0.275
            242	 -0.285
            243	 -0.280
            244	 -0.300
            245	 -0.300
            246	 -0.305
            247	 -0.295
            248	 -0.300
            249	 -0.310
            250	 -0.310
            251	 -0.305
            252	 -0.295
            253	 -0.285
            254	 -0.285
            255	 -0.290
            256	 -0.295
            257	 -0.310
            258	 -0.290
            259	 -0.295
            260	 -0.300
            261	 -0.305
            262	 -0.310
            263	 -0.325
            264	 -0.310
            265	 -0.300
            266	 -0.290
            267	 -0.310
            268	 -0.325
            269	 -0.330
            270	 -0.315
            271	 -0.300
            272	 -0.305
            273	 -0.310
            274	 -0.320
            275	 -0.330
            276	 -0.325
            277	 -0.315
            278	 -0.310
            279	 -0.305
            280	 -0.305
            281	 -0.310
            282	 -0.300
            283	 -0.305
            284	 -0.290
            285	 -0.300
            286	 -0.300
            287	 -0.305
            288	 -0.305
            289	 -0.290
            290	 -0.280
            291	 -0.295
            292	 -0.305
            293	 -0.315
            294	 -0.305
            295	 -0.295
            296	 -0.290
            297	 -0.280
            298	 -0.270
            299	 -0.275
            300	 -0.275
            301	 -0.270
            302	 -0.250
            303	 -0.250
            304	 -0.255
            305	 -0.225
            306	 -0.220
            307	 -0.205
            308	 -0.200
            309	 -0.205
            310	 -0.215
            311	 -0.230
            312	 -0.220
            313	 -0.225
            314	 -0.225
            315	 -0.225
            316	 -0.230
            317	 -0.235
            318	 -0.240
            319	 -0.235
            320	 -0.220
            321	 -0.210
            322	 -0.205
            323	 -0.245
            324	 -0.285
            325	 -0.285
            326	 -0.300
            327	 -0.310
            328	 -0.330
            329	 -0.330
            330	 -0.325
            331	 -0.315
            332	 -0.320
            333	 -0.315
            334	 -0.325
            335	 -0.340
            336	 -0.345
            337	 -0.340
            338	 -0.340
            339	 -0.350
            340	 -0.345
            341	 -0.355
            342	 -0.330
            343	 -0.335
            344	 -0.330
            345	 -0.320
            346	 -0.345
            347	 -0.355
            348	 -0.340
            349	 -0.330
            350	 -0.325
            351	 -0.330
            352	 -0.350
            353	 -0.365
            354	 -0.360
            355	 -0.380
            356	 -0.425
            357	 -0.445
            358	 -0.475
            359	 -0.510
            360	 -0.535
            361	 -0.505
            362	 -0.415
            363	 -0.300
            364	 -0.160
            365	 -0.015
            366	  0.235
            367	  0.490
            368	  0.720
            369	  0.875
            370	  0.940
            371	  0.905
            372	  0.755
            373	  0.490
            374	  0.165
            375	 -0.110
            376	 -0.270
            377	 -0.390
            378	 -0.450
            379	 -0.475
            380	 -0.455
            381	 -0.425
            382	 -0.390
            383	 -0.390
            384	 -0.385
            385	 -0.390
            386	 -0.380
            387	 -0.380
            388	 -0.380
            389	 -0.395
            390	 -0.385
            391	 -0.385
            392	 -0.385
            393	 -0.375
            394	 -0.395
            395	 -0.410
            396	 -0.410
            397	 -0.400
            398	 -0.395
            399	 -0.390
            400	 -0.405
            401	 -0.395
            402	 -0.385
            403	 -0.375
            404	 -0.390
            405	 -0.390
            406	 -0.405
            407	 -0.410
            408	 -0.410
            409	 -0.390
            410	 -0.390
            411	 -0.395
            412	 -0.405
            413	 -0.415
            414	 -0.400
            415	 -0.410
            416	 -0.405
            417	 -0.410
            418	 -0.415
            419	 -0.410
            420	 -0.400
            421	 -0.400
            422	 -0.395
            423	 -0.390
            424	 -0.405
            425	 -0.410
            426	 -0.390
            427	 -0.390
            428	 -0.385
            429	 -0.385
            430	 -0.410
            431	 -0.405
            432	 -0.395
            433	 -0.390
            434	 -0.375
            435	 -0.390
            436	 -0.395
            437	 -0.410
            438	 -0.400
            439	 -0.390
            440	 -0.390
            441	 -0.385
            442	 -0.405
            443	 -0.415
            444	 -0.415
            445	 -0.400
            446	 -0.395
            447	 -0.405
            448	 -0.415
            449	 -0.420
            450	 -0.420
            451	 -0.410
            452	 -0.415
            453	 -0.425
            454	 -0.420
            455	 -0.435
            456	 -0.430
            457	 -0.430
            458	 -0.420
            459	 -0.430
            460	 -0.450
            461	 -0.455
            462	 -0.450
            463	 -0.435
            464	 -0.445
            465	 -0.450
            466	 -0.455
            467	 -0.470
            468	 -0.460
            469	 -0.455
            470	 -0.450
            471	 -0.455
            472	 -0.470
            473	 -0.475
            474	 -0.460
            475	 -0.450
            476	 -0.445
            477	 -0.440
            478	 -0.435
            479	 -0.440
            480	 -0.410
            481	 -0.395
            482	 -0.370
            483	 -0.365
            484	 -0.360
            485	 -0.365
            486	 -0.340
            487	 -0.325
            488	 -0.315
            489	 -0.320
            490	 -0.330
            491	 -0.330
            492	 -0.320
            493	 -0.310
            494	 -0.300
            495	 -0.300
            496	 -0.320
            497	 -0.320
            498	 -0.315
            499	 -0.305
            500	 -0.305
            501	 -0.295
            502	 -0.320
            503	 -0.330
            504	 -0.305
            505	 -0.310
            506	 -0.300
            507	 -0.300
            508	 -0.320
            509	 -0.325
            510	 -0.310
            511	 -0.305
            512	 -0.315
            513	 -0.305
            514	 -0.315
            515	 -0.315
            516	 -0.310
            517	 -0.295
            518	 -0.290
            519	 -0.305
            520	 -0.310
            521	 -0.320
            522	 -0.315
            523	 -0.300
            524	 -0.315
            525	 -0.315
            526	 -0.315
            527	 -0.330
            528	 -0.315
            529	 -0.320
            530	 -0.315
            531	 -0.325
            532	 -0.335
            533	 -0.340
            534	 -0.335
            535	 -0.335
            536	 -0.330
            537	 -0.325
            538	 -0.345
            539	 -0.350
            540	 -0.345
            541	 -0.335
            542	 -0.330
            543	 -0.330
            544	 -0.345
            545	 -0.345
            546	 -0.345
            547	 -0.320
            548	 -0.330
            549	 -0.335
            550	 -0.340
            551	 -0.355
            552	 -0.335
            553	 -0.330
            554	 -0.330
            555	 -0.335
            556	 -0.355
            557	 -0.360
            558	 -0.355
            559	 -0.350
            560	 -0.340
            561	 -0.345
            562	 -0.345
            563	 -0.345
            564	 -0.345
            565	 -0.330
            566	 -0.330
            567	 -0.335
            568	 -0.345
            569	 -0.350
            570	 -0.350
            571	 -0.340
            572	 -0.330
            573	 -0.345
            574	 -0.345
            575	 -0.355
            576	 -0.350
            577	 -0.340
            578	 -0.330
            579	 -0.340
            580	 -0.340
            581	 -0.340
            582	 -0.330
            583	 -0.335
            584	 -0.330
            585	 -0.335
            586	 -0.345
            587	 -0.345
            588	 -0.340
            589	 -0.330
            590	 -0.315
            591	 -0.295
            592	 -0.300
            593	 -0.295
            594	 -0.285
            595	 -0.275
            596	 -0.265
            597	 -0.265
            598	 -0.265
            599	 -0.255
            600	 -0.250
            601	 -0.240
            602	 -0.225
            603	 -0.215
            604	 -0.240
            605	 -0.245
            606	 -0.240
            607	 -0.245
            608	 -0.235
            609	 -0.245
            610	 -0.250
            611	 -0.275
            612	 -0.275
            613	 -0.265
            614	 -0.250
            615	 -0.225
            616	 -0.220
            617	 -0.230
            618	 -0.265
            619	 -0.270
            620	 -0.280
            621	 -0.285
            622	 -0.305
            623	 -0.320
            624	 -0.340
            625	 -0.330
            626	 -0.335
            627	 -0.335
            628	 -0.355
            629	 -0.370
            630	 -0.360
            631	 -0.345
            632	 -0.350
            633	 -0.355
            634	 -0.365
            635	 -0.375
            636	 -0.380
            637	 -0.370
            638	 -0.365
            639	 -0.365
            640	 -0.380
            641	 -0.385
            642	 -0.380
            643	 -0.375
            644	 -0.355
            645	 -0.370
            646	 -0.390
            647	 -0.405
            648	 -0.410
            649	 -0.435
            650	 -0.465
            651	 -0.490
            652	 -0.520
            653	 -0.555
            654	 -0.570
            655	 -0.525
            656	 -0.405
            657	 -0.250
            658	 -0.090
            659	  0.120
            660	  0.410
            661	  0.690
            662	  0.885
            663	  0.960
            664	  0.850
            665	  0.520
            666	  0.050
            667	 -0.320
            668	 -0.500
            669	 -0.505
            670	 -0.445
            671	 -0.415
            672	 -0.395
            673	 -0.390
            674	 -0.395
            675	 -0.390
            676	 -0.395
            677	 -0.405
            678	 -0.395
            679	 -0.405
            680	 -0.390
            681	 -0.395
            682	 -0.395
            683	 -0.410
            684	 -0.405
            685	 -0.400
            686	 -0.400
            687	 -0.415
            688	 -0.405
            689	 -0.420
            690	 -0.415
            691	 -0.405
            692	 -0.405
            693	 -0.420
            694	 -0.420
            695	 -0.435
            696	 -0.420
            697	 -0.410
            698	 -0.410
            699	 -0.405
            700	 -0.425
            701	 -0.430
            702	 -0.420
            703	 -0.415
            704	 -0.410
            705	 -0.410
            706	 -0.425
            707	 -0.420
            708	 -0.400
            709	 -0.395
            710	 -0.400
            711	 -0.400
            712	 -0.395
            713	 -0.415
            714	 -0.405
            715	 -0.390
            716	 -0.400
            717	 -0.400
            718	 -0.415
            719	 -0.425
            720	 -0.425
            721	 -0.415
            722	 -0.415
            723	 -0.410
            724	 -0.425
            725	 -0.425
            726	 -0.420
            727	 -0.415
            728	 -0.400
            729	 -0.400
            730	 -0.410
            731	 -0.425
            732	 -0.410
            733	 -0.405
            734	 -0.395
            735	 -0.400
            736	 -0.400
            737	 -0.405
            738	 -0.385
            739	 -0.400
            740	 -0.390
            741	 -0.390
            742	 -0.400
            743	 -0.415
            744	 -0.405
            745	 -0.405
            746	 -0.410
            747	 -0.415
            748	 -0.420
            749	 -0.420
            750	 -0.425
            751	 -0.415
            752	 -0.415
            753	 -0.410
            754	 -0.435
            755	 -0.430
            756	 -0.435
            757	 -0.420
            758	 -0.420
            759	 -0.420
            760	 -0.420
            761	 -0.425
            762	 -0.425
            763	 -0.415
            764	 -0.395
            765	 -0.395
            766	 -0.390
            767	 -0.375
            768	 -0.360
            769	 -0.340
            770	 -0.335
            771	 -0.330
            772	 -0.335
            773	 -0.335
            774	 -0.325
            775	 -0.320
            776	 -0.305
            777	 -0.305
            778	 -0.315
            779	 -0.310
            780	 -0.305
            781	 -0.300
            782	 -0.300
            783	 -0.300
            784	 -0.310
            785	 -0.310
            786	 -0.310
            787	 -0.315
            788	 -0.300
            789	 -0.305
            790	 -0.315
            791	 -0.320
            792	 -0.325
            793	 -0.310
            794	 -0.305
            795	 -0.305
            796	 -0.320
            797	 -0.325
            798	 -0.305
            799	 -0.310
            800	 -0.295
            801	 -0.310
            802	 -0.325
            803	 -0.330
            804	 -0.320
            805	 -0.320
            806	 -0.320
            807	 -0.325
            808	 -0.350
            809	 -0.350
            810	 -0.340
            811	 -0.335
            812	 -0.330
            813	 -0.335
            814	 -0.340
            815	 -0.360
            816	 -0.350
            817	 -0.350
            818	 -0.355
            819	 -0.360
            820	 -0.355
            821	 -0.365
            822	 -0.355
            823	 -0.350
            824	 -0.340
            825	 -0.355
            826	 -0.350
            827	 -0.365
            828	 -0.365
            829	 -0.350
            830	 -0.355
            831	 -0.350
            832	 -0.370
            833	 -0.380
            834	 -0.370
            835	 -0.360
            836	 -0.365
            837	 -0.360
            838	 -0.365
            839	 -0.380
            840	 -0.370
            841	 -0.365
            842	 -0.350
            843	 -0.350
            844	 -0.350
            845	 -0.370
            846	 -0.365
            847	 -0.345
            848	 -0.345
            849	 -0.340
            850	 -0.355
            851	 -0.365
            852	 -0.360
            853	 -0.355
            854	 -0.355
            855	 -0.355
            856	 -0.375
            857	 -0.385
            858	 -0.355
            859	 -0.360
            860	 -0.355
            861	 -0.360
            862	 -0.360
            863	 -0.370
            864	 -0.360
            865	 -0.345
            866	 -0.355
            867	 -0.345
            868	 -0.345
            869	 -0.345
            870	 -0.340
            871	 -0.310
            872	 -0.305
            873	 -0.305
            874	 -0.310
            875	 -0.305
            876	 -0.290
            877	 -0.285
            878	 -0.275
            879	 -0.280
            880	 -0.280
            881	 -0.275
            882	 -0.265
            883	 -0.255
            884	 -0.245
            885	 -0.260
            886	 -0.265
            887	 -0.275
            888	 -0.280
            889	 -0.265
            890	 -0.270
            891	 -0.275
            892	 -0.280
            893	 -0.275
            894	 -0.280
            895	 -0.275
            896	 -0.265
            897	 -0.255
            898	 -0.240
            899	 -0.260
            900	 -0.280
            901	 -0.310
            902	 -0.310
            903	 -0.345
            904	 -0.360
            905	 -0.380
            906	 -0.385
            907	 -0.380
            908	 -0.370
            909	 -0.375
            910	 -0.385
            911	 -0.390
            912	 -0.395
            913	 -0.385
            914	 -0.385
            915	 -0.385
            916	 -0.395
            917	 -0.405
            918	 -0.400
            919	 -0.375
            920	 -0.375
            921	 -0.390
            922	 -0.395
            923	 -0.415
            924	 -0.405
            925	 -0.400
            926	 -0.390
            927	 -0.405
            928	 -0.425
            929	 -0.460
            930	 -0.475
            931	 -0.505
            932	 -0.510
            933	 -0.525
            934	 -0.540
            935	 -0.600
            936	 -0.645
            937	 -0.630
            938	 -0.575
            939	 -0.495
            940	 -0.385
            941	 -0.270
            942	 -0.115
            943	  0.090
            944	  0.370
            945	  0.635
            946	  0.810
            947	  0.860
            948	  0.770
            949	  0.475
            950	  0.065
            951	 -0.305
            952	 -0.500
            953	 -0.520
            954	 -0.475
            955	 -0.410
            956	 -0.390
            957	 -0.390
            958	 -0.400
            959	 -0.410
            960	 -0.405
            961	 -0.385
            962	 -0.390
            963	 -0.395
            964	 -0.405
            965	 -0.410
            966	 -0.405
            967	 -0.400
            968	 -0.390
            969	 -0.395
            970	 -0.410
            971	 -0.415
            972	 -0.410
            973	 -0.395
            974	 -0.405
            975	 -0.410
            976	 -0.405
            977	 -0.405
            978	 -0.410
            979	 -0.390
            980	 -0.385
            981	 -0.390
            982	 -0.395
            983	 -0.400
            984	 -0.400
            985	 -0.400
            986	 -0.395
            987	 -0.395
            988	 -0.405
            989	 -0.405
            990	 -0.400
            991	 -0.395
            992	 -0.385
            993	 -0.375
            994	 -0.385
            995	 -0.395
            996	 -0.390
            997	 -0.385
            998	 -0.375
            999	 -0.385
           1000	 -0.395
           1001	 -0.395
           1002	 -0.385
           1003	 -0.375
           1004	 -0.375
           1005	 -0.385
           1006	 -0.395
           1007	 -0.390
           1008	 -0.390
           1009	 -0.365
           1010	 -0.375
           1011	 -0.385
           1012	 -0.395
           1013	 -0.380
           1014	 -0.385
           1015	 -0.375
           1016	 -0.380
           1017	 -0.390
           1018	 -0.380
           1019	 -0.375
           1020	 -0.375
           1021	 -0.375
           1022	 -0.375
           1023	 -0.380
           1024	 -0.390
           1025	 -0.390
           1026	 -0.365
           1027	 -0.370
           1028	 -0.375
           1029	 -0.385
           1030	 -0.390
           1031	 -0.390
           1032	 -0.375
           1033	 -0.365
           1034	 -0.385
           1035	 -0.380
           1036	 -0.390
           1037	 -0.375
           1038	 -0.375
           1039	 -0.365
           1040	 -0.370
           1041	 -0.385
           1042	 -0.395
           1043	 -0.385
           1044	 -0.385
           1045	 -0.370
           1046	 -0.365
           1047	 -0.370
           1048	 -0.375
           1049	 -0.350
           1050	 -0.335
           1051	 -0.320
           1052	 -0.315
           1053	 -0.320
           1054	 -0.325
           1055	 -0.315
           1056	 -0.295
           1057	 -0.285
           1058	 -0.300
           1059	 -0.295
           1060	 -0.285
           1061	 -0.285
           1062	 -0.280
           1063	 -0.270
           1064	 -0.280
           1065	 -0.290
           1066	 -0.295
           1067	 -0.295
           1068	 -0.290
           1069	 -0.280
           1070	 -0.290
           1071	 -0.295
           1072	 -0.310
           1073	 -0.295
           1074	 -0.285
           1075	 -0.280
           1076	 -0.275
           1077	 -0.295
           1078	 -0.305
           1079	 -0.300
           1080	 -0.295
           1081	 -0.295
           1082	 -0.285
           1083	 -0.300
           1084	 -0.305
           1085	 -0.300
           1086	 -0.295
           1087	 -0.300
           1088	 -0.305
           1089	 -0.315
           1090	 -0.310
           1091	 -0.315
           1092	 -0.295
           1093	 -0.300
           1094	 -0.310
           1095	 -0.330
           1096	 -0.340
           1097	 -0.330
           1098	 -0.320
           1099	 -0.320
           1100	 -0.315
           1101	 -0.325
           1102	 -0.335
           1103	 -0.330
           1104	 -0.315
           1105	 -0.320
           1106	 -0.320
           1107	 -0.330
           1108	 -0.345
           1109	 -0.340
           1110	 -0.335
           1111	 -0.330
           1112	 -0.335
           1113	 -0.345
           1114	 -0.350
           1115	 -0.345
           1116	 -0.340
           1117	 -0.335
           1118	 -0.335
           1119	 -0.330
           1120	 -0.335
           1121	 -0.340
           1122	 -0.335
           1123	 -0.320
           1124	 -0.340
           1125	 -0.340
           1126	 -0.350
           1127	 -0.365
           1128	 -0.360
           1129	 -0.345
           1130	 -0.345
           1131	 -0.350
           1132	 -0.350
           1133	 -0.350
           1134	 -0.340
           1135	 -0.340
           1136	 -0.345
           1137	 -0.345
           1138	 -0.380
           1139	 -0.360
           1140	 -0.360
           1141	 -0.345
           1142	 -0.345
           1143	 -0.350
           1144	 -0.355
           1145	 -0.345
           1146	 -0.330
           1147	 -0.330
           1148	 -0.335
           1149	 -0.335
           1150	 -0.340
           1151	 -0.330
           1152	 -0.320
           1153	 -0.290
           1154	 -0.290
           1155	 -0.300
           1156	 -0.305
           1157	 -0.285
           1158	 -0.280
           1159	 -0.275
           1160	 -0.280
           1161	 -0.275
           1162	 -0.270
           1163	 -0.265
           1164	 -0.250
           1165	 -0.230
           1166	 -0.245
           1167	 -0.240
           1168	 -0.255
           1169	 -0.255
           1170	 -0.245
           1171	 -0.235
           1172	 -0.255
           1173	 -0.265
           1174	 -0.260
           1175	 -0.255
           1176	 -0.270
           1177	 -0.265
           1178	 -0.280
           1179	 -0.255
           1180	 -0.250
           1181	 -0.245
           1182	 -0.265
           1183	 -0.280
           1184	 -0.300
           1185	 -0.315
           1186	 -0.325
           1187	 -0.335
           1188	 -0.345
           1189	 -0.330
           1190	 -0.335
           1191	 -0.345
           1192	 -0.360
           1193	 -0.350
           1194	 -0.340
           1195	 -0.335
           1196	 -0.345
           1197	 -0.360
           1198	 -0.365
           1199	 -0.375
           1200	 -0.370
           1201	 -0.365
           1202	 -0.365
           1203	 -0.380
           1204	 -0.375
           1205	 -0.375
           1206	 -0.365
           1207	 -0.370
           1208	 -0.360
           1209	 -0.370
           1210	 -0.380
           1211	 -0.365
           1212	 -0.360
           1213	 -0.350
           1214	 -0.355
           1215	 -0.370
           1216	 -0.385
           1217	 -0.395
           1218	 -0.430
           1219	 -0.445
           1220	 -0.485
           1221	 -0.515
           1222	 -0.565
           1223	 -0.555
           1224	 -0.475
           1225	 -0.355
           1226	 -0.220
           1227	 -0.055
           1228	  0.185
           1229	  0.475
           1230	  0.705
           1231	  0.820
           1232	  0.780
           1233	  0.535
           1234	  0.145
           1235	 -0.200
           1236	 -0.420
           1237	 -0.500
           1238	 -0.480
           1239	 -0.450
           1240	 -0.410
           1241	 -0.400
           1242	 -0.390
           1243	 -0.390
           1244	 -0.400
           1245	 -0.405
           1246	 -0.425
           1247	 -0.425
           1248	 -0.405
           1249	 -0.395
           1250	 -0.405
           1251	 -0.405
           1252	 -0.415
           1253	 -0.405
           1254	 -0.385
           1255	 -0.390
           1256	 -0.395
           1257	 -0.395
           1258	 -0.395
           1259	 -0.395
           1260	 -0.385
           1261	 -0.390
           1262	 -0.390
           1263	 -0.400
           1264	 -0.425
           1265	 -0.410
           1266	 -0.400
           1267	 -0.395
           1268	 -0.400
           1269	 -0.405
           1270	 -0.425
           1271	 -0.415
           1272	 -0.405
           1273	 -0.405
           1274	 -0.405
           1275	 -0.410
           1276	 -0.415
           1277	 -0.405
           1278	 -0.420
           1279	 -0.405
           1280	 -0.410
           1281	 -0.410
           1282	 -0.420
           1283	 -0.415
           1284	 -0.405
           1285	 -0.395
           1286	 -0.395
           1287	 -0.395
           1288	 -0.400
           1289	 -0.395
           1290	 -0.395
           1291	 -0.405
           1292	 -0.405
           1293	 -0.420
           1294	 -0.435
           1295	 -0.415
           1296	 -0.405
           1297	 -0.395
           1298	 -0.390
           1299	 -0.415
           1300	 -0.405
           1301	 -0.405
           1302	 -0.400
           1303	 -0.395
           1304	 -0.395
           1305	 -0.405
           1306	 -0.420
           1307	 -0.415
           1308	 -0.400
           1309	 -0.395
           1310	 -0.400
           1311	 -0.405
           1312	 -0.425
           1313	 -0.425
           1314	 -0.425
           1315	 -0.420
           1316	 -0.425
           1317	 -0.450
           1318	 -0.445
           1319	 -0.450
           1320	 -0.435
           1321	 -0.445
           1322	 -0.470
           1323	 -0.455
           1324	 -0.460
           1325	 -0.440
           1326	 -0.435
           1327	 -0.425
           1328	 -0.430
           1329	 -0.445
           1330	 -0.450
           1331	 -0.445
           1332	 -0.430
           1333	 -0.420
           1334	 -0.410
           1335	 -0.425
           1336	 -0.420
           1337	 -0.405
           1338	 -0.380
           1339	 -0.370
           1340	 -0.365
           1341	 -0.365
           1342	 -0.365
           1343	 -0.345
           1344	 -0.330
           1345	 -0.315
           1346	 -0.305
           1347	 -0.305
           1348	 -0.320
           1349	 -0.310
           1350	 -0.310
           1351	 -0.305
           1352	 -0.310
           1353	 -0.315
           1354	 -0.320
           1355	 -0.315
           1356	 -0.305
           1357	 -0.305
           1358	 -0.295
           1359	 -0.310
           1360	 -0.320
           1361	 -0.310
           1362	 -0.315
           1363	 -0.295
           1364	 -0.300
           1365	 -0.305
           1366	 -0.300
           1367	 -0.285
           1368	 -0.280
           1369	 -0.290
           1370	 -0.295
           1371	 -0.305
           1372	 -0.325
           1373	 -0.305
           1374	 -0.300
           1375	 -0.300
           1376	 -0.315
           1377	 -0.325
           1378	 -0.335
           1379	 -0.325
           1380	 -0.315
           1381	 -0.320
           1382	 -0.335
           1383	 -0.330
           1384	 -0.340
           1385	 -0.325
           1386	 -0.325
           1387	 -0.320
           1388	 -0.315
           1389	 -0.335
           1390	 -0.335
           1391	 -0.345
           1392	 -0.335
           1393	 -0.325
           1394	 -0.330
           1395	 -0.315
           1396	 -0.335
           1397	 -0.330
           1398	 -0.330
           1399	 -0.330
           1400	 -0.330
           1401	 -0.335
           1402	 -0.340
           1403	 -0.330
           1404	 -0.320
           1405	 -0.315
           1406	 -0.325
           1407	 -0.335
           1408	 -0.355
           1409	 -0.345
           1410	 -0.340
           1411	 -0.335
           1412	 -0.320
           1413	 -0.325
           1414	 -0.350
           1415	 -0.330
           1416	 -0.315
           1417	 -0.315
           1418	 -0.330
           1419	 -0.330
           1420	 -0.335
           1421	 -0.335
           1422	 -0.330
           1423	 -0.330
           1424	 -0.330
           1425	 -0.340
           1426	 -0.340
           1427	 -0.340
           1428	 -0.325
           1429	 -0.325
           1430	 -0.325
           1431	 -0.345
           1432	 -0.350
           1433	 -0.340
           1434	 -0.330
           1435	 -0.320
           1436	 -0.310
           1437	 -0.305
           1438	 -0.305
           1439	 -0.275
           1440	 -0.270
           1441	 -0.255
           1442	 -0.260
           1443	 -0.265
           1444	 -0.260
           1445	 -0.250
           1446	 -0.235
           1447	 -0.235
           1448	 -0.220
           1449	 -0.235
           1450	 -0.235
           1451	 -0.220
           1452	 -0.230
           1453	 -0.225
           1454	 -0.235
           1455	 -0.245
           1456	 -0.255
           1457	 -0.240
           1458	 -0.230
           1459	 -0.230
           1460	 -0.250
           1461	 -0.255
           1462	 -0.250
           1463	 -0.230
           1464	 -0.205
           1465	 -0.195
           1466	 -0.210
           1467	 -0.230
           1468	 -0.270
           1469	 -0.270
           1470	 -0.285
           1471	 -0.285
           1472	 -0.310
           1473	 -0.330
           1474	 -0.340
           1475	 -0.340
           1476	 -0.345
           1477	 -0.350
           1478	 -0.350
           1479	 -0.340
           1480	 -0.355
           1481	 -0.345
           1482	 -0.340
           1483	 -0.340
           1484	 -0.345
           1485	 -0.355
           1486	 -0.370
           1487	 -0.355
           1488	 -0.370
           1489	 -0.345
           1490	 -0.340
           1491	 -0.360
           1492	 -0.380
           1493	 -0.360
           1494	 -0.345
           1495	 -0.350
           1496	 -0.350
           1497	 -0.355
           1498	 -0.380
           1499	 -0.390
           1500	 -0.395
           1501	 -0.425
           1502	 -0.455
           1503	 -0.475
